Point ID,Points_m_XYZ_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
24931,19.642,583940142,33148,19.642,33,3,583940142,3
24932,8.558,583940144,33149,8.558,12,4,583940144,-11
24933,10.756,583940149,33151,10.756,17,6,583940149,-9
24934,14.074,583940153,33153,14.074,14,8,583940153,-7
24935,19.588,583940163,33156,19.588,47,12,583940163,-3
24936,19.584,583940167,33158,19.584,33,14,583940167,-1
24937,6.182,583940190,33166,6.182,15,0,583940190,-15
24938,19.592,583940193,33167,19.592,43,1,583940193,1
24939,7.194,583940195,33168,7.194,11,2,583940195,-13
24940,19.64,583940197,33168,19.64,31,3,583940197,3
24941,8.548,583940199,33169,8.548,12,4,583940199,-11
24942,10.736,583940204,33171,10.736,17,6,583940204,-9
24943,14.068,583940209,33173,14.068,14,8,583940209,-7
24944,19.584,583940218,33176,19.584,47,12,583940218,-3
24945,19.584,583940222,33178,19.584,35,14,583940222,-1
24946,6.178,583940246,33186,6.178,15,0,583940246,-15
24947,19.584,583940248,33187,19.584,43,1,583940248,1
24948,7.182,583940250,33188,7.182,11,2,583940250,-13
24949,19.634,583940252,33189,19.634,27,3,583940252,3
24950,8.542,583940255,33189,8.542,20,4,583940255,-11
24951,10.716,583940259,33191,10.716,17,6,583940259,-9
24952,14.044,583940264,33193,14.044,14,8,583940264,-7
24953,19.568,583940273,33196,19.568,47,12,583940273,-3
24954,19.576,583940278,33198,19.576,33,14,583940278,-1
24955,6.204,583940301,33206,6.204,15,0,583940301,-15
24956,19.582,583940303,33207,19.582,40,1,583940303,1
24957,7.162,583940305,33208,7.162,11,2,583940305,-13
24958,19.62,583940308,33209,19.62,29,3,583940308,3
24959,8.546,583940310,33209,8.546,22,4,583940310,-11
24960,10.7,583940315,33211,10.7,17,6,583940315,-9
24961,14.012,583940319,33213,14.012,13,8,583940319,-7
24962,18.968,583940324,33214,18.968,4,10,583940324,-5
24963,20.878,583940326,33215,20.878,1,11,583940326,11
24964,19.482,583940328,33216,19.482,42,12,583940328,-3
24965,19.48,583940333,33218,19.48,35,14,583940333,-1
24966,6.182,583940356,33226,6.182,15,0,583940356,-15
24967,19.576,583940358,33227,19.576,46,1,583940358,1
24968,7.162,583940361,33228,7.162,11,2,583940361,-13
24969,19.612,583940363,33228,19.612,24,3,583940363,3
24970,8.536,583940365,33229,8.536,21,4,583940365,-11
24971,10.692,583940370,33231,10.692,17,6,583940370,-9
24972,13.98,583940374,33233,13.98,13,8,583940374,-7
24973,18.94,583940379,33234,18.94,9,10,583940379,-5
24974,20.84,583940381,33235,20.84,3,11,583940381,11
24975,19.47,583940384,33236,19.47,47,12,583940384,-3
24976,19.468,583940388,33238,19.468,35,14,583940388,-1
24977,6.178,583940411,33246,6.178,15,0,583940411,-15
24978,19.582,583940414,33247,19.582,48,1,583940414,1
24979,7.178,583940416,33248,7.178,11,2,583940416,-13
24980,19.606,583940418,33249,19.606,27,3,583940418,3
24981,8.52,583940421,33249,8.52,13,4,583940421,-11
24982,10.68,583940425,33251,10.68,17,6,583940425,-9
24983,13.98,583940430,33253,13.98,13,8,583940430,-7
24984,18.888,583940434,33254,18.888,9,10,583940434,-5
24985,20.89,583940437,33255,20.89,1,11,583940437,11
24986,19.476,583940439,33256,19.476,47,12,583940439,-3
24987,19.464,583940444,33258,19.464,33,14,583940444,-1
24988,6.166,583940467,33266,6.166,15,0,583940467,-15
24989,19.57,583940469,33267,19.57,40,1,583940469,1
24990,7.182,583940471,33268,7.182,11,2,583940471,-13
24991,19.61,583940474,33268,19.61,33,3,583940474,3
24992,8.518,583940476,33269,8.518,11,4,583940476,-11
24993,10.648,583940480,33271,10.648,17,6,583940480,-9
24994,13.954,583940485,33273,13.954,11,8,583940485,-7
24995,18.82,583940490,33274,18.82,7,10,583940490,-5
24996,19.48,583940494,33276,19.48,47,12,583940494,-3
24997,19.462,583940499,33278,19.462,33,14,583940499,-1
24998,6.186,583940522,33286,6.186,10,0,583940522,-15
24999,19.552,583940524,33287,19.552,46,1,583940524,1
25000,7.16,583940526,33288,7.16,8,2,583940526,-13
25001,19.608,583940529,33288,19.608,31,3,583940529,3
25002,8.524,583940531,33289,8.524,8,4,583940531,-11
25003,10.608,583940536,33291,10.608,17,6,583940536,-9
25004,13.94,583940540,33293,13.94,13,8,583940540,-7
25005,18.784,583940545,33294,18.784,2,10,583940545,-5
25006,20.842,583940547,33295,20.842,1,11,583940547,11
25007,19.46,583940550,33296,19.46,47,12,583940550,-3
25008,19.452,583940554,33298,19.452,35,14,583940554,-1
25009,6.178,583940577,33306,6.178,12,0,583940577,-15
25010,19.552,583940579,33307,19.552,48,1,583940579,1
25011,7.154,583940582,33308,7.154,11,2,583940582,-13
25012,19.59,583940584,33309,19.59,33,3,583940584,3
25013,8.512,583940586,33309,8.512,5,4,583940586,-11
25014,10.598,583940591,33311,10.598,20,6,583940591,-9
25015,13.922,583940596,33313,13.922,14,8,583940596,-7
25016,18.728,583940600,33314,18.728,4,10,583940600,-5
25017,20.822,583940603,33315,20.822,1,11,583940603,11
25018,19.46,583940605,33316,19.46,47,12,583940605,-3
25019,19.46,583940609,33318,19.46,35,14,583940609,-1
25020,6.16,583940632,33326,6.16,12,0,583940632,-15
25021,19.556,583940635,33327,19.556,46,1,583940635,1
25022,7.15,583940637,33328,7.15,11,2,583940637,-13
25023,19.584,583940639,33328,19.584,31,3,583940639,3
25024,8.5,583940642,33329,8.5,10,4,583940642,-11
25025,10.594,583940646,33331,10.594,20,6,583940646,-9
25026,13.904,583940651,33333,13.904,16,8,583940651,-7
25027,20.672,583940653,33334,20.672,2,9,583940653,9
25028,18.676,583940656,33334,18.676,4,10,583940656,-5
25029,20.78,583940658,33335,20.78,8,11,583940658,11
25030,19.456,583940660,33336,19.456,47,12,583940660,-3
25031,20.918,583940662,33337,20.918,19,13,583940662,13
25032,19.444,583940665,33338,19.444,33,14,583940665,-1
25033,21.122,583940667,33339,21.122,20,15,583940667,15
25034,6.158,583940688,33346,6.158,7,0,583940688,-15
25035,19.56,583940690,33347,19.56,46,1,583940690,1
25036,7.154,583940692,33348,7.154,11,2,583940692,-13
25037,19.582,583940695,33348,19.582,33,3,583940695,3
25038,8.488,583940697,33349,8.488,3,4,583940697,-11
25039,20.4,583940699,33350,20.4,13,5,583940699,5
25040,10.592,583940702,33351,10.592,17,6,583940702,-9
25041,20.484,583940704,33352,20.484,18,7,583940704,7
25042,13.886,583940706,33353,13.886,16,8,583940706,-7
25043,20.564,583940709,33353,20.564,15,9,583940709,9
25044,18.592,583940711,33354,18.592,4,10,583940711,-5
25045,20.702,583940713,33355,20.702,12,11,583940713,11
25046,19.46,583940715,33356,19.46,47,12,583940715,-3
25047,20.866,583940718,33357,20.866,31,13,583940718,13
25048,19.448,583940720,33358,19.448,35,14,583940720,-1
25049,21.076,583940722,33359,21.076,27,15,583940722,15
25050,6.152,583940743,33366,6.152,10,0,583940743,-15
25051,19.548,583940745,33367,19.548,46,1,583940745,1
25052,7.142,583940748,33368,7.142,11,2,583940748,-13
25053,19.586,583940750,33368,19.586,33,3,583940750,3
25054,8.462,583940752,33369,8.462,2,4,583940752,-11
25055,20.32,583940755,33370,20.32,45,5,583940755,5
25056,10.55,583940757,33371,10.55,5,6,583940757,-9
25057,20.422,583940759,33372,20.422,38,7,583940759,7
25058,13.87,583940762,33373,13.87,16,8,583940762,-7
25059,19.508,583940764,33373,19.508,2,9,583940764,9
25060,18.528,583940766,33374,18.528,4,10,583940766,-5
25061,20.682,583940768,33375,20.682,21,11,583940768,11
25062,19.46,583940771,33376,19.46,47,12,583940771,-3
25063,20.874,583940773,33377,20.874,31,13,583940773,13
25064,19.408,583940775,33378,19.408,22,14,583940775,-1
25065,21.104,583940778,33379,21.104,24,15,583940778,15
25066,6.17,583940798,33386,6.17,7,0,583940798,-15
25067,19.388,583940801,33387,19.388,17,1,583940801,1
25068,7.13,583940803,33388,7.13,11,2,583940803,-13
25069,19.418,583940805,33388,19.418,18,3,583940805,3
25070,8.466,583940808,33389,8.466,3,4,583940808,-11
25071,19.308,583940810,33390,19.308,38,5,583940810,5
25072,10.552,583940812,33391,10.552,5,6,583940812,-9
25073,19.38,583940814,33392,19.38,13,7,583940814,7
25074,13.856,583940817,33393,13.856,14,8,583940817,-7
25075,19.5,583940819,33393,19.5,14,9,583940819,9
25076,18.474,583940821,33394,18.474,7,10,583940821,-5
25077,19.586,583940824,33395,19.586,22,11,583940824,11
25078,19.25,583940826,33396,19.25,25,12,583940826,-3
25079,20.952,583940828,33397,20.952,15,13,583940828,13
25080,19.14,583940831,33398,19.14,19,14,583940831,-1
25081,21.198,583940833,33398,21.198,2,15,583940833,15
25082,6.15,583940854,33406,6.15,7,0,583940854,-15
25083,18.91,583940856,33407,18.91,8,1,583940856,1
25084,7.13,583940858,33408,7.13,11,2,583940858,-13
25085,19.268,583940861,33408,19.268,20,3,583940861,3
25086,8.47,583940863,33409,8.47,3,4,583940863,-11
25087,19.31,583940865,33410,19.31,35,5,583940865,5
25088,10.524,583940867,33411,10.524,15,6,583940867,-9
25089,19.372,583940870,33412,19.372,11,7,583940870,7
25090,13.824,583940872,33413,13.824,13,8,583940872,-7
25091,19.498,583940874,33413,19.498,12,9,583940874,9
25092,18.45,583940877,33414,18.45,7,10,583940877,-5
25093,19.654,583940879,33415,19.654,1,11,583940879,11
25094,18.94,583940881,33416,18.94,30,12,583940881,-3
25095,18.876,583940886,33418,18.876,2,14,583940886,-1
25096,6.15,583940909,33426,6.15,7,0,583940909,-15
25097,18.662,583940911,33427,18.662,5,1,583940911,1
25098,7.13,583940914,33428,7.13,11,2,583940914,-13
25099,19.278,583940916,33428,19.278,18,3,583940916,3
25100,8.456,583940918,33429,8.456,5,4,583940918,-11
25101,19.332,583940920,33430,19.332,42,5,583940920,5
25102,10.534,583940923,33431,10.534,5,6,583940923,-9
25103,19.404,583940925,33432,19.404,5,7,583940925,7
25104,13.81,583940927,33433,13.81,11,8,583940927,-7
25105,19.52,583940930,33433,19.52,2,9,583940930,9
25106,18.376,583940932,33434,18.376,9,10,583940932,-5
25107,20.582,583940934,33435,20.582,3,11,583940934,11
25108,18.706,583940937,33436,18.706,25,12,583940937,-3
25109,18.598,583940941,33438,18.598,23,14,583940941,-1
25110,6.15,583940964,33446,6.15,7,0,583940964,-15
25111,18.434,583940967,33447,18.434,8,1,583940967,1
25112,7.134,583940969,33448,7.134,11,2,583940969,-13
25113,19.528,583940971,33448,19.528,31,3,583940971,3
25114,8.442,583940973,33449,8.442,6,4,583940973,-11
25115,19.554,583940976,33450,19.554,21,5,583940976,5
25116,10.518,583940978,33451,10.518,5,6,583940978,-9
25117,13.818,583940983,33453,13.818,11,8,583940983,-7
25118,18.29,583940987,33454,18.29,9,10,583940987,-5
25119,20.524,583940990,33455,20.524,1,11,583940990,11
25120,18.434,583940992,33456,18.434,35,12,583940992,-3
25121,18.36,583940997,33458,18.36,18,14,583940997,-1
25122,6.138,583941020,33465,6.138,7,0,583941020,-15
25123,18.186,583941022,33466,18.186,7,1,583941022,1
25124,7.13,583941024,33467,7.13,9,2,583941024,-13
25125,19.34,583941026,33467,19.34,20,3,583941026,3
25126,8.42,583941029,33468,8.42,6,4,583941029,-11
25127,19.294,583941031,33469,19.294,21,5,583941031,5
25128,10.494,583941033,33470,10.494,5,6,583941033,-9
25129,13.794,583941038,33472,13.794,11,8,583941038,-7
25130,18.266,583941043,33473,18.266,14,10,583941043,-5
25131,20.452,583941045,33474,20.452,1,11,583941045,11
25132,18.248,583941047,33475,18.248,29,12,583941047,-3
25133,18.12,583941052,33477,18.12,13,14,583941052,-1
25134,6.156,583941075,33485,6.156,5,0,583941075,-15
25135,17.924,583941077,33486,17.924,13,1,583941077,1
25136,7.122,583941079,33487,7.122,11,2,583941079,-13
25137,19.08,583941082,33487,19.08,20,3,583941082,3
25138,8.444,583941084,33488,8.444,6,4,583941084,-11
25139,19.02,583941086,33489,19.02,24,5,583941086,5
25140,10.482,583941089,33490,10.482,5,6,583941089,-9
25141,13.768,583941093,33492,13.768,13,8,583941093,-7
25142,18.104,583941098,33493,18.104,16,10,583941098,-5
25143,17.974,583941102,33495,17.974,24,12,583941102,-3
25144,17.882,583941107,33497,17.882,23,14,583941107,-1
25145,6.118,583941130,33505,6.118,7,0,583941130,-15
25146,17.864,583941132,33506,17.864,31,1,583941132,1
25147,7.106,583941135,33507,7.106,11,2,583941135,-13
25148,18.812,583941137,33508,18.812,20,3,583941137,3
25149,8.438,583941139,33508,8.438,6,4,583941139,-11
25150,18.774,583941142,33509,18.774,26,5,583941142,5
25151,10.476,583941144,33510,10.476,5,6,583941144,-9
25152,19.076,583941146,33511,19.076,5,7,583941146,7
25153,13.736,583941149,33512,13.736,13,8,583941149,-7
25154,17.924,583941153,33513,17.924,42,10,583941153,-5
25155,20.176,583941155,33514,20.176,1,11,583941155,11
25156,17.864,583941158,33515,17.864,48,12,583941158,-3
25157,20.272,583941160,33516,20.272,1,13,583941160,13
25158,17.88,583941162,33517,17.88,31,14,583941162,-1
25159,6.138,583941185,33525,6.138,7,0,583941185,-15
25160,17.89,583941188,33526,17.89,47,1,583941188,1
25161,7.11,583941190,33527,7.11,11,2,583941190,-13
25162,18.542,583941192,33528,18.542,18,3,583941192,3
25163,8.418,583941195,33528,8.418,7,4,583941195,-11
25164,18.526,583941197,33529,18.526,30,5,583941197,5
25165,10.48,583941199,33530,10.48,12,6,583941199,-9
25166,18.564,583941202,33531,18.564,11,7,583941202,7
25167,13.716,583941204,33532,13.716,14,8,583941204,-7
25168,17.898,583941208,33533,17.898,64,10,583941208,-5
25169,17.856,583941213,33535,17.856,48,12,583941213,-3
25170,20.28,583941215,33536,20.28,1,13,583941215,13
25171,17.884,583941218,33537,17.884,34,14,583941218,-1
25172,6.124,583941241,33545,6.124,5,0,583941241,-15
25173,17.91,583941243,33546,17.91,55,1,583941243,1
25174,7.11,583941245,33547,7.11,11,2,583941245,-13
25175,18.318,583941248,33548,18.318,18,3,583941248,3
25176,8.414,583941250,33548,8.414,5,4,583941250,-11
25177,18.272,583941252,33549,18.272,27,5,583941252,5
25178,10.488,583941255,33550,10.488,7,6,583941255,-9
25179,18.308,583941257,33551,18.308,5,7,583941257,7
25180,13.71,583941259,33552,13.71,14,8,583941259,-7
25181,17.902,583941264,33553,17.902,59,10,583941264,-5
25182,17.906,583941268,33555,17.906,63,12,583941268,-3
25183,17.904,583941273,33557,17.904,34,14,583941273,-1
25184,6.124,583941296,33565,6.124,5,0,583941296,-15
25185,17.916,583941298,33566,17.916,36,1,583941298,1
25186,7.106,583941301,33567,7.106,9,2,583941301,-13
25187,18.048,583941303,33568,18.048,20,3,583941303,3
25188,8.404,583941305,33568,8.404,5,4,583941305,-11
25189,18.032,583941308,33569,18.032,19,5,583941308,5
25190,10.476,583941310,33570,10.476,5,6,583941310,-9
25191,18.128,583941312,33571,18.128,11,7,583941312,7
25192,13.696,583941314,33572,13.696,16,8,583941314,-7
25193,17.942,583941319,33573,17.942,64,10,583941319,-5
25194,17.922,583941324,33575,17.922,43,12,583941324,-3
25195,17.928,583941328,33577,17.928,34,14,583941328,-1
25196,6.124,583941351,33585,6.124,5,0,583941351,-15
25197,17.896,583941354,33586,17.896,31,1,583941354,1
25198,7.09,583941356,33587,7.09,9,2,583941356,-13
25199,17.822,583941358,33588,17.822,18,3,583941358,3
25200,8.396,583941361,33588,8.396,5,4,583941361,-11
25201,17.8,583941363,33589,17.8,22,5,583941363,5
25202,10.442,583941365,33590,10.442,5,6,583941365,-9
25203,17.828,583941367,33591,17.828,5,7,583941367,7
25204,13.704,583941370,33592,13.704,14,8,583941370,-7
25205,17.788,583941374,33593,17.788,19,10,583941374,-5
25206,17.714,583941379,33595,17.714,29,12,583941379,-3
25207,17.878,583941384,33597,17.878,31,14,583941384,-1
25208,6.124,583941407,33605,6.124,5,0,583941407,-15
25209,17.76,583941409,33606,17.76,31,1,583941409,1
25210,7.088,583941411,33607,7.088,8,2,583941411,-13
25211,17.59,583941414,33608,17.59,18,3,583941414,3
25212,8.402,583941416,33608,8.402,6,4,583941416,-11
25213,17.574,583941418,33609,17.574,17,5,583941418,5
25214,10.452,583941420,33610,10.452,5,6,583941420,-9
25215,17.59,583941423,33611,17.59,9,7,583941423,7
25216,13.662,583941425,33612,13.662,14,8,583941425,-7
25217,17.58,583941430,33613,17.58,19,10,583941430,-5
25218,19.696,583941432,33614,19.696,1,11,583941432,11
25219,17.5,583941434,33615,17.5,28,12,583941434,-3
25220,17.666,583941439,33617,17.666,28,14,583941439,-1
25221,6.132,583941462,33626,6.132,7,0,583941462,-15
25222,17.53,583941464,33627,17.53,35,1,583941464,1
25223,7.09,583941467,33628,7.09,6,2,583941467,-13
25224,17.358,583941469,33628,17.358,18,3,583941469,3
25225,8.39,583941471,33629,8.39,6,4,583941471,-11
25226,17.35,583941473,33630,17.35,30,5,583941473,5
25227,10.44,583941476,33631,10.44,5,6,583941476,-9
25228,17.352,583941478,33632,17.352,11,7,583941478,7
25229,13.666,583941480,33633,13.666,14,8,583941480,-7
25230,17.356,583941485,33634,17.356,19,10,583941485,-5
25231,19.568,583941487,33635,19.568,1,11,583941487,11
25232,17.306,583941490,33636,17.306,38,12,583941490,-3
25233,17.246,583941494,33638,17.246,25,14,583941494,-1
25234,6.1,583941517,33646,6.1,5,0,583941517,-15
25235,17.064,583941520,33647,17.064,20,1,583941520,1
25236,7.09,583941522,33648,7.09,9,2,583941522,-13
25237,17.154,583941524,33648,17.154,18,3,583941524,3
25238,8.386,583941526,33649,8.386,5,4,583941526,-11
25239,17.12,583941529,33650,17.12,37,5,583941529,5
25240,10.448,583941531,33651,10.448,5,6,583941531,-9
25241,17.148,583941533,33652,17.148,11,7,583941533,7
25242,13.676,583941536,33653,13.676,13,8,583941536,-7
25243,17.092,583941540,33654,17.092,28,10,583941540,-5
25244,19.488,583941543,33655,19.488,1,11,583941543,11
25245,17.012,583941545,33656,17.012,41,12,583941545,-3
25246,16.96,583941549,33658,16.96,32,14,583941549,-1
25247,20.882,583941552,33659,20.882,2,15,583941552,15
25248,6.106,583941573,33665,6.106,7,0,583941573,-15
25249,16.866,583941575,33666,16.866,45,1,583941575,1
25250,7.098,583941577,33667,7.098,9,2,583941577,-13
25251,16.946,583941579,33668,16.946,18,3,583941579,3
25252,8.378,583941582,33668,8.378,5,4,583941582,-11
25253,16.888,583941584,33669,16.888,31,5,583941584,5
25254,10.43,583941586,33670,10.43,5,6,583941586,-9
25255,16.938,583941589,33671,16.938,15,7,583941589,7
25256,13.668,583941591,33672,13.668,13,8,583941591,-7
25257,16.894,583941596,33673,16.894,23,10,583941596,-5
25258,19.38,583941598,33674,19.38,1,11,583941598,11
25259,16.862,583941600,33675,16.862,41,12,583941600,-3
25260,16.858,583941605,33677,16.858,62,14,583941605,-1
25261,20.838,583941607,33677,20.838,2,15,583941607,15
25262,6.106,583941628,33685,6.106,15,0,583941628,-15
25263,16.828,583941630,33686,16.828,60,1,583941630,1
25264,7.086,583941632,33687,7.086,9,2,583941632,-13
25265,16.74,583941635,33688,16.74,20,3,583941635,3
25266,8.39,583941637,33688,8.39,3,4,583941637,-11
25267,16.704,583941639,33689,16.704,30,5,583941639,5
25268,10.42,583941642,33690,10.42,5,6,583941642,-9
25269,16.71,583941644,33691,16.71,13,7,583941644,7
25270,13.65,583941646,33692,13.65,11,8,583941646,-7
25271,16.732,583941651,33693,16.732,21,10,583941651,-5
25272,19.272,583941653,33694,19.272,1,11,583941653,11
25273,16.67,583941655,33695,16.67,37,12,583941655,-3
25274,16.81,583941660,33697,16.81,35,14,583941660,-1
25275,6.116,583941683,33705,6.116,15,0,583941683,-15
25276,16.67,583941685,33706,16.67,42,1,583941685,1
25277,7.07,583941688,33707,7.07,11,2,583941688,-13
25278,16.526,583941690,33707,16.526,27,3,583941690,3
25279,8.372,583941692,33708,8.372,3,4,583941692,-11
25280,16.504,583941695,33709,16.504,28,5,583941695,5
25281,10.43,583941697,33710,10.43,5,6,583941697,-9
25282,16.506,583941699,33711,16.506,15,7,583941699,7
25283,13.618,583941701,33712,13.618,11,8,583941701,-7
25284,16.51,583941706,33713,16.51,19,10,583941706,-5
25285,19.224,583941708,33714,19.224,1,11,583941708,11
25286,16.518,583941711,33715,16.518,31,12,583941711,-3
25287,16.636,583941715,33717,16.636,30,14,583941715,-1
25288,6.124,583941738,33725,6.124,15,0,583941738,-15
25289,16.492,583941741,33726,16.492,30,1,583941741,1
25290,7.066,583941743,33727,7.066,11,2,583941743,-13
25291,16.328,583941745,33728,16.328,20,3,583941745,3
25292,8.352,583941748,33728,8.352,3,4,583941748,-11
25293,16.304,583941750,33729,16.304,27,5,583941750,5
